"","stn","wban","year","moda","temp","Tobs","dewp","Dobs","slp","Sobs","stp","Pobs","visib","Vobs","wdsp","Wobs","mxspd","gust","max","xf","min","nf","prcp","pf","sndp","frshtt"
"722",26220,99999,2004,"1104",45.7,8,44.5,8,NA,0,NA,0,1.7,8,3.4,8,5.8,NA,48.4,"*",43.2,"",0.02,"G",NA,"010000"
"723",26220,99999,2004,"1105",43.5,8,41.2,8,NA,0,NA,0,9.2,8,6.1,8,9.7,NA,48.7,"",41.5,"*",0.09,"G",NA,"010000"
"724",26220,99999,2004,"1106",38.7,8,34.3,8,NA,0,NA,0,29.9,8,4.6,8,7.8,NA,43.7,"",30.2,"",0.18,"G",NA,"000000"
"725",26220,99999,2004,"1107",34.9,8,31.3,8,NA,0,NA,0,26.7,8,1.5,8,3.9,NA,44.1,"",25.5,"",0,"G",NA,"000000"
"726",26220,99999,2004,"1108",29.8,7,27.6,7,NA,0,NA,0,12.7,7,0.8,7,5.8,NA,44.4,"",23.9,"",0,"G",NA,"001000"
"727",26220,99999,2004,"1109",32.5,8,30.2,8,NA,0,NA,0,6.9,8,3.2,8,7.8,NA,40.6,"",22.1,"",0,"G",NA,"001000"
"728",26220,99999,2004,"1110",40.6,8,37.6,8,NA,0,NA,0,13.1,8,5.3,8,7.8,NA,43.5,"",37.8,"",0.03,"G",NA,"010000"
"729",26220,99999,2004,"1111",35.4,8,33.4,8,NA,0,NA,0,3.5,8,1.5,8,5.8,NA,42.3,"",27.7,"",0.01,"G",NA,"010000"
"730",26220,99999,2004,"1112",43.7,8,41.6,8,NA,0,NA,0,5,8,9,8,11.7,NA,47.5,"",37.2,"",0.02,"G",NA,"010000"
"731",26220,99999,2004,"1113",33.9,8,28.6,8,NA,0,NA,0,24.8,8,2.9,8,5.8,NA,43.9,"",25.7,"",0.15,"G",NA,"000000"
"732",26220,99999,2004,"1114",33.9,8,30.1,8,NA,0,NA,0,21.9,8,3.2,8,7.8,NA,45.5,"*",20.7,"",0,"G",NA,"000000"
"733",26220,99999,2004,"1115",46.3,8,43.6,8,NA,0,NA,0,6,8,10.9,8,13.6,NA,47.8,"",42.3,"",0.03,"G",NA,"010000"
"734",26220,99999,2004,"1116",36,7,31.4,7,NA,0,NA,0,21.1,7,2.2,7,5.8,NA,45.7,"",26.4,"",0.07,"G",NA,"000000"
"735",26220,99999,2004,"1117",30.7,5,26.7,5,NA,0,NA,0,17.6,5,3.9,5,7.8,NA,34.7,"",20.1,"",0,"G",NA,"001000"
"736",26220,99999,2004,"1118",32.6,8,27.3,8,NA,0,NA,0,19.2,7,8.5,8,13.6,NA,38.7,"",25.3,"*",0.37,"G",NA,"010000"
"737",26220,99999,2004,"1119",22.7,8,18.6,8,NA,0,NA,0,30.3,8,2.9,8,5.8,NA,30,"",15.6,"*",0.02,"G",NA,"000000"
"738",26220,99999,2004,"1120",21.3,8,18,8,NA,0,NA,0,26.6,8,1.2,8,3.9,NA,33.4,"",13.8,"",0,"G",NA,"000000"
"739",26220,99999,2004,"1121",21.3,8,15,8,NA,0,NA,0,29.5,8,3.6,8,7.8,NA,27.7,"",12.7,"",0,"G",NA,"000000"
"740",26220,99999,2004,"1122",29.6,7,27.1,7,NA,0,NA,0,12.2,7,6.1,7,11.7,NA,37.6,"",11.8,"",0.06,"G",NA,"011000"
"741",26220,99999,2004,"1123",30.2,8,26.1,8,NA,0,NA,0,24.2,8,8.7,8,11.7,NA,40.3,"",24.6,"*",0.35,"G",NA,"001000"
"742",26220,99999,2004,"1124",22.5,8,19.9,8,NA,0,NA,0,14.2,8,2.4,8,7.8,NA,31.6,"*",8.1,"",0.01,"G",NA,"001000"
"743",26220,99999,2004,"1125",42.7,8,41.6,8,NA,0,NA,0,2.5,8,5.3,8,7.8,NA,45,"",29.3,"",0.02,"G",NA,"010000"
"744",26220,99999,2004,"1126",41.3,7,40.3,7,NA,0,NA,0,1,7,3.6,7,3.9,NA,44.4,"",35.1,"",0.12,"G",NA,"010000"
"745",26220,99999,2004,"1127",35.2,6,33.8,6,NA,0,NA,0,16.5,6,4.9,6,7.8,NA,39.9,"",31.5,"*",0.26,"G",NA,"010000"
"746",26220,99999,2004,"1128",33.3,5,32,5,NA,0,NA,0,5.5,5,1.6,5,3.9,NA,37,"*",30,"*",0,"G",NA,"010000"
"747",26220,99999,2004,"1201",33.2,8,31.6,8,NA,0,NA,0,2.9,8,3.4,8,5.8,NA,37,"",31.5,"",0,"G",NA,"011000"
"748",26220,99999,2004,"1202",32.7,8,31.6,8,NA,0,NA,0,1.9,8,1.5,8,3.9,NA,33.6,"",31.6,"",0.24,"G",NA,"011000"
"749",26220,99999,2004,"1203",34.2,8,32.9,8,NA,0,NA,0,10.4,8,1,8,1.9,NA,35.6,"",32.7,"",0.02,"G",NA,"000000"
"750",26220,99999,2004,"1204",38,8,36.4,8,NA,0,NA,0,4.6,8,4.4,8,7.8,NA,43,"",26.2,"",0,"G",NA,"001000"
"751",26220,99999,2004,"1205",44.8,6,42.1,6,NA,0,NA,0,5.6,6,10.7,6,13.6,NA,45.3,"",42.3,"",0,"G",NA,"000000"
"752",26220,99999,2004,"1206",40.8,6,34.8,6,NA,0,NA,0,19.6,6,4.2,6,7.8,NA,44.2,"",34.5,"",0.02,"G",NA,"000000"
"753",26220,99999,2004,"1207",44.4,8,40.1,8,NA,0,NA,0,6.8,8,9.7,8,13.6,NA,46,"",41.7,"",0,"G",NA,"010000"
"754",26220,99999,2004,"1208",39.8,7,36,7,NA,0,NA,0,7.6,7,5.3,7,9.7,NA,44.6,"",34.9,"",0,"G",NA,"001000"
"755",26220,99999,2004,"1209",41.7,8,39.7,8,NA,0,NA,0,4.6,8,3.6,8,5.8,NA,43.2,"",34.3,"",0,"G",NA,"000000"
"756",26220,99999,2004,"1210",36,7,34.3,7,NA,0,NA,0,3.2,7,3.9,7,3.9,NA,43,"",28.8,"*",0,"G",NA,"001000"
"757",26220,99999,2004,"1211",37.4,8,36,8,NA,0,NA,0,2.9,8,3.6,8,5.8,NA,43.3,"",26.2,"",0,"G",NA,"010000"
"758",26220,99999,2004,"1212",40.5,8,37.7,8,NA,0,NA,0,11.3,8,3.2,8,3.9,NA,42.1,"",38.5,"",0,"G",NA,"000000"
"759",26220,99999,2004,"1213",36.1,8,35,8,NA,0,NA,0,2,8,0.7,8,1.9,NA,40.8,"",27.9,"",0,"G",NA,"010000"
"760",26220,99999,2004,"1214",37.2,7,35.7,7,NA,0,NA,0,3.2,7,5.3,7,9.7,NA,40.3,"*",31.8,"*",0,"G",NA,"011000"
"761",26220,99999,2004,"1215",39.1,8,37.6,8,NA,0,NA,0,3.9,8,8,8,9.7,NA,44.6,"",31.5,"",0.02,"G",NA,"110000"
"762",26220,99999,2004,"1216",40,8,38,8,NA,0,NA,0,5,8,7.3,8,11.7,NA,44.4,"",36.3,"",0.22,"G",NA,"010000"
"763",26220,99999,2004,"1217",39.2,8,37.3,8,NA,0,NA,0,5.2,8,7.5,8,9.7,NA,41.7,"",36.3,"*",0.18,"G",NA,"010000"
"764",26220,99999,2004,"1218",35.9,8,33.6,8,NA,0,NA,0,10.6,8,5.6,8,7.8,NA,39.6,"",31.8,"*",0.19,"G",NA,"011000"
"765",26220,99999,2004,"1219",25.9,8,22.9,8,NA,0,NA,0,23,8,2.9,8,3.9,NA,32.4,"",22.3,"",0.08,"G",NA,"001000"
"766",26220,99999,2004,"1220",14.5,8,11.7,8,NA,0,NA,0,19.2,6,1.5,8,3.9,NA,27.9,"",4.6,"",0.31,"G",NA,"001000"
"767",26220,99999,2004,"1221",23.2,7,21.2,7,NA,0,NA,0,7.1,7,1.9,7,3.9,NA,32,"",3.9,"",0.03,"G",NA,"001000"
"768",26220,99999,2004,"1222",33.5,8,31.9,8,NA,0,NA,0,2.1,8,10.4,8,15.5,NA,39,"*",30.2,"",0.02,"G",NA,"011000"
"769",26220,99999,2004,"1223",39.8,8,36.9,8,NA,0,NA,0,5.4,8,7.8,8,11.7,NA,44.1,"",35.1,"",0.18,"G",NA,"010000"
"770",26220,99999,2004,"1224",30.9,6,25.2,6,NA,0,NA,0,19.8,6,3.9,6,13.6,NA,41.9,"",22.3,"*",0.15,"G",NA,"000000"
"771",26220,99999,2004,"1225",33.7,7,31.6,7,NA,0,NA,0,13,7,7.2,7,11.7,NA,37.6,"",21.6,"",0.05,"G",NA,"011000"
"772",26220,99999,2004,"1226",33,6,31,6,NA,0,NA,0,6.6,6,2.9,6,5.8,NA,36.7,"",29.3,"*",0.2,"G",NA,"001000"
"773",26220,99999,2004,"1227",27.4,7,26.2,7,NA,0,NA,0,2.5,7,1.7,7,3.9,NA,31.1,"",26.1,"",0,"G",NA,"011000"
"774",26220,99999,2004,"1228",27.1,7,24.3,7,NA,0,NA,0,11.4,7,5.3,7,7.8,NA,29.5,"*",23.5,"*",0,"D",NA,"000000"
"775",26220,99999,2004,"1229",31.8,8,29.5,8,NA,0,NA,0,3.7,8,3.9,8,5.8,NA,34.3,"",28.6,"",0,"G",NA,"001000"
"776",26220,99999,2004,"1230",38.7,8,37.2,8,NA,0,NA,0,3.2,8,8.7,8,11.7,NA,44.2,"*",31.6,"",0,"G",NA,"010000"
"777",26220,99999,2004,"1231",33.4,7,32,7,NA,0,NA,0,2.6,7,1.9,7,5.8,NA,44.8,"",26.4,"*",0.08,"G",NA,"011000"
"778",26220,99999,2009,"0410",44.7,24,33.3,24,NA,0,NA,0,19.6,24,2.9,24,7.8,NA,61.9,"",25.9,"",0,"G",NA,"000000"
"779",26220,99999,2009,"0411",46.8,24,37.5,24,NA,0,NA,0,20.1,24,5,24,11.7,NA,61.3,"",28,"",0,"G",NA,"000000"
"780",26220,99999,2009,"0412",47.3,24,39.5,24,NA,0,NA,0,9.7,24,4,24,5.8,NA,62.1,"",32.9,"*",0,"G",NA,"000000"
"781",26220,99999,2009,"0413",47.2,24,39.7,24,NA,0,NA,0,7.4,24,3.5,24,7.8,NA,63.9,"",29.3,"",0,"G",NA,"100000"
"782",26220,99999,2009,"0414",49.7,24,40.3,24,NA,0,NA,0,8.9,24,3.2,24,5.8,NA,64.6,"",33.8,"",0,"G",NA,"000000"
"783",26220,99999,2009,"0415",45.4,22,33.5,22,NA,0,NA,0,20.9,22,6.7,22,11.7,NA,59.4,"",32.4,"",0,"G",NA,"000000"
"784",26220,99999,2009,"0416",43.5,23,26,23,NA,0,NA,0,28.1,23,6.7,23,11.7,NA,55.6,"",28.4,"*",0,"G",NA,"000000"
"785",26220,99999,2009,"0417",43.6,24,28,24,NA,0,NA,0,25.9,24,3.8,24,7.8,NA,59.4,"",23.7,"",0,"G",NA,"000000"
"786",26220,99999,2009,"0418",43.4,24,29.4,24,NA,0,NA,0,27.2,24,4.3,24,7.8,NA,55.6,"",27.1,"",0,"G",NA,"000000"
"787",26220,99999,2009,"0419",40,24,26.8,24,NA,0,NA,0,28.5,24,4,24,5.8,NA,52.5,"",28.4,"*",0,"G",NA,"000000"
"788",26220,99999,2009,"0420",46.3,24,34.2,24,NA,0,NA,0,21.4,24,4.6,24,5.8,NA,60.6,"",26.8,"",0,"G",NA,"000000"
"789",26220,99999,2009,"0421",41.9,24,28.5,24,NA,0,NA,0,23.9,24,5.6,24,7.8,NA,54.1,"",32.5,"",0,"G",NA,"000000"
"790",26220,99999,2009,"0422",44.1,24,31.3,24,NA,0,NA,0,21.3,24,2.9,24,7.8,NA,60.1,"",25.2,"",0,"G",NA,"000000"
"791",26220,99999,2009,"0423",45.2,24,30.3,24,NA,0,NA,0,19.2,24,2.3,24,5.8,NA,61.3,"",26.8,"",0,"G",NA,"000000"
"792",26220,99999,2009,"0424",47.9,24,34.6,24,NA,0,NA,0,14.6,24,1.9,24,5.8,NA,65.5,"",25.9,"",0,"G",NA,"000000"
"793",26220,99999,2009,"0425",48.6,24,31.6,24,NA,0,NA,0,17.8,24,5.1,24,11.7,NA,63.1,"",29.1,"",0,"G",NA,"000000"
"794",26220,99999,2009,"0426",55.3,23,39.3,23,NA,0,NA,0,16.6,23,5.1,23,11.7,NA,71.8,"",33.4,"",0,"G",NA,"000000"
"795",26220,99999,2009,"0427",57.1,24,43.8,24,NA,0,NA,0,14.4,24,6.2,24,11.7,NA,71.2,"",39.6,"",0,"G",NA,"010000"
"796",26220,99999,2009,"0428",56.2,24,46.4,24,NA,0,NA,0,12.4,24,3.4,24,9.7,NA,72.9,"",42.6,"",0.01,"G",NA,"110000"
"797",26220,99999,2009,"0429",59.3,24,39.1,24,NA,0,NA,0,15.1,24,4.2,24,9.7,NA,75.4,"",38.1,"",0,"G",NA,"000000"
"798",26220,99999,2009,"0430",54.4,23,38.6,23,NA,0,NA,0,21.4,23,6.1,23,9.7,NA,69.4,"*",40.8,"*",0,"G",NA,"000000"
"799",26220,99999,2009,"0501",49.8,23,32.7,23,NA,0,NA,0,23.5,23,4,23,5.8,NA,64.8,"",32.2,"*",0,"F",NA,"000000"
"800",26220,99999,2009,"0502",48.6,24,30.2,24,NA,0,NA,0,19,24,2.4,24,5.8,NA,66.9,"",25.7,"",0,"G",NA,"000000"
"801",26220,99999,2009,"0503",47.5,24,36.4,24,NA,0,NA,0,14.9,24,2.8,24,7.8,NA,59.7,"",30.6,"",0,"G",NA,"010000"
"802",26220,99999,2009,"0504",46.6,24,39.2,24,NA,0,NA,0,16.1,24,5.4,24,11.7,NA,56.5,"",35.6,"*",0.38,"G",NA,"010000"
"803",26220,99999,2009,"0505",45.8,24,40.4,24,NA,0,NA,0,11.4,24,6.8,24,11.7,NA,54.5,"",34.9,"",0.09,"G",NA,"010000"
"804",26220,99999,2009,"0506",45.2,24,39.9,24,NA,0,NA,0,12.7,24,5.9,24,11.7,NA,52.3,"",41.2,"",0.11,"G",NA,"010000"
"805",26220,99999,2009,"0507",44.7,24,41.6,24,NA,0,NA,0,7.5,24,5.2,24,9.7,NA,54.5,"",34.5,"",0.35,"G",NA,"110000"
"806",26220,99999,2009,"0508",49.7,24,45,24,NA,0,NA,0,5.8,24,7,24,17.5,NA,63.5,"",31.8,"",0.02,"G",NA,"110000"
"807",26220,99999,2009,"0509",49.1,24,41.4,24,NA,0,NA,0,13.4,24,6.9,24,13.6,NA,58.8,"",40.1,"",0.59,"G",NA,"010000"
"808",26220,99999,2009,"0510",49.1,24,39,24,NA,0,NA,0,15,24,4.7,24,9.7,NA,61.2,"",35.8,"",0,"G",NA,"100000"
"809",26220,99999,2009,"0511",46.3,24,37.2,24,NA,0,NA,0,19.1,24,4,24,7.8,NA,59.9,"",34,"",0,"G",NA,"110000"
"810",26220,99999,2009,"0512",45.4,24,32.4,24,NA,0,NA,0,27.3,24,3.5,24,7.8,NA,58.8,"",28.8,"",0.06,"G",NA,"000000"
"811",26220,99999,2009,"0513",46.8,24,36.1,24,NA,0,NA,0,26.3,24,2.7,24,7.8,NA,58.6,"",29.8,"",0,"G",NA,"010000"
"812",26220,99999,2009,"0514",44.8,24,35.6,24,NA,0,NA,0,23.2,24,3.9,24,7.8,NA,56.8,"",31.1,"",0,"G",NA,"010000"
"813",26220,99999,2009,"0515",45.6,24,32.7,24,NA,0,NA,0,20.3,24,3.3,24,9.7,NA,59.4,"",27.9,"",0,"G",NA,"000000"
"814",26220,99999,2009,"0516",47.3,24,34.2,24,NA,0,NA,0,22.8,24,4.8,24,9.7,NA,59.4,"",27.7,"",0,"G",NA,"010000"
"815",26220,99999,2009,"0517",51.9,24,39.8,24,NA,0,NA,0,19.1,24,5.3,24,7.8,NA,60.8,"",42.1,"",0,"G",NA,"000000"
"816",26220,99999,2009,"0518",52.6,24,44.6,24,NA,0,NA,0,14.6,24,3.9,24,7.8,NA,65.5,"",42.4,"*",0.42,"G",NA,"110000"
"817",26220,99999,2009,"0519",51.6,24,43.5,24,NA,0,NA,0,12.1,24,2.1,24,5.8,NA,64.4,"",35.1,"",0.03,"G",NA,"110000"
"818",26220,99999,2009,"0520",52.9,24,44.5,24,NA,0,NA,0,13,24,4,24,11.7,NA,64.8,"",39.7,"*",0.01,"G",NA,"110000"
"819",26220,99999,2009,"0521",53.8,23,42.9,23,NA,0,NA,0,13.6,23,3.3,23,7.8,NA,65.1,"",35.4,"",0,"G",NA,"110000"
"820",26220,99999,2009,"0522",50.5,24,45.6,24,NA,0,NA,0,14.6,24,4.9,24,9.7,NA,60.1,"",43.5,"*",0.19,"G",NA,"010000"
"821",26220,99999,2009,"0523",52.3,24,44.2,24,NA,0,NA,0,22.4,24,4,24,7.8,NA,64.9,"",41.2,"",0.04,"G",NA,"010000"
"822",26220,99999,2009,"0524",54.1,23,44.2,23,NA,0,NA,0,20.1,23,4.1,23,9.7,NA,63.9,"",41.5,"*",0,"G",NA,"100000"
"823",26220,99999,2009,"0525",54.6,24,45,24,NA,0,NA,0,16.6,24,3.6,24,7.8,NA,66.7,"",38.1,"",0,"G",NA,"000000"
"824",26220,99999,2009,"0526",58.2,24,47.9,24,NA,0,NA,0,12.8,24,5.4,24,13.6,NA,71.8,"",35.8,"",0,"G",NA,"110000"
"825",26220,99999,2009,"0527",52.7,24,42.1,24,NA,0,NA,0,19.3,24,9.2,24,13.6,NA,64.4,"",46.8,"*",0,"G",NA,"010000"
"826",26220,99999,2009,"0528",50.7,24,42.9,24,NA,0,NA,0,19.7,24,8.1,24,17.5,NA,60.3,"",46,"",0.23,"G",NA,"010000"
"827",26220,99999,2009,"0529",52.4,23,44.3,23,NA,0,NA,0,22.6,23,5.2,23,9.7,NA,63.9,"",40.6,"*",0.07,"G",NA,"000000"
"828",26220,99999,2009,"0530",57.8,24,35.7,24,NA,0,NA,0,20.9,24,6.4,24,9.7,NA,70.9,"",36.7,"",0,"G",NA,"100000"
"829",26220,99999,2009,"0531",62.7,24,44.9,24,NA,0,NA,0,24.5,24,3.7,24,5.8,NA,77.9,"",42.3,"",0,"G",NA,"000000"
"830",26220,99999,2009,"0601",64.7,23,46.6,23,NA,0,NA,0,19.9,23,2.5,23,5.8,NA,79,"",37.8,"",0,"G",NA,"100000"
"831",26220,99999,2009,"0602",58.9,24,48.5,24,NA,0,NA,0,20.1,24,4.6,24,7.8,NA,76.5,"",45.9,"",0,"G",NA,"010000"
"832",26220,99999,2009,"0603",50.4,24,36.1,24,NA,0,NA,0,24.9,24,6.9,24,11.7,NA,58.3,"",42.8,"*",0.05,"G",NA,"010000"
"833",26220,99999,2009,"0604",47.6,24,33.3,24,NA,0,NA,0,27.3,24,5.3,24,7.8,NA,58.6,"",33.3,"*",0,"G",NA,"010000"
"834",26220,99999,2009,"0605",42.9,24,37.8,24,NA,0,NA,0,18.5,24,4.8,24,9.7,NA,51.6,"",30.2,"*",0,"G",NA,"010000"
"835",26220,99999,2009,"0606",44.4,24,32.4,24,NA,0,NA,0,20.6,24,2.5,24,5.8,NA,58.3,"",26.8,"",0.06,"G",NA,"000000"
"836",26220,99999,2009,"0607",47.1,24,34.6,24,NA,0,NA,0,23.5,24,4.7,24,9.7,NA,61.2,"",28.8,"",0,"G",NA,"000000"
"837",26220,99999,2009,"0608",46,24,38.4,24,NA,0,NA,0,20.8,24,3.2,24,7.8,NA,59.2,"",29.7,"",0,"G",NA,"010000"
"838",26220,99999,2009,"0609",50,23,41.2,23,NA,0,NA,0,14.9,23,4.2,23,7.8,NA,63.7,"",30,"",0,"G",NA,"110000"
"839",26220,99999,2009,"0610",53.3,22,51.4,22,NA,0,NA,0,4.7,22,4.1,22,5.8,NA,61.2,"",46.4,"",0.35,"G",NA,"010000"
"840",26220,99999,2009,"0611",55.9,23,50.4,23,NA,0,NA,0,15.2,23,4.5,23,9.7,NA,67.5,"",50.4,"",0.87,"G",NA,"010000"
"841",26220,99999,2009,"0612",52.3,24,50.4,24,NA,0,NA,0,9.1,24,5.2,24,7.8,NA,55.4,"",49.1,"*",0.54,"G",NA,"010000"
"842",26220,99999,2009,"0613",53.9,24,49.9,24,NA,0,NA,0,19.4,24,5.3,24,7.8,NA,59.5,"",48.6,"",0.32,"G",NA,"010000"
"843",26220,99999,2009,"0614",55.8,24,46.5,24,NA,0,NA,0,14.7,24,7.8,24,13.6,NA,63.9,"",47.3,"*",0.01,"G",NA,"000000"
"844",26220,99999,2009,"0615",54.6,24,44.8,24,NA,0,NA,0,16.9,24,4.9,24,7.8,NA,67.6,"",42.8,"*",0,"G",NA,"000000"
"845",26220,99999,2009,"0616",52.4,24,42.7,24,NA,0,NA,0,15,24,3.2,24,7.8,NA,66.7,"",32.2,"",0,"G",NA,"100000"
"846",26220,99999,2009,"0617",52.7,24,42.1,24,NA,0,NA,0,18.2,24,3.1,24,9.7,NA,66.7,"",35.1,"",0,"G",NA,"100000"
"847",26220,99999,2009,"0618",53.6,23,46.2,23,NA,0,NA,0,17.3,23,6.5,23,11.7,NA,61.9,"",40.6,"",0,"G",NA,"010000"
"848",26220,99999,2009,"0619",52.3,24,45.9,24,NA,0,NA,0,17.6,24,4.8,24,9.7,NA,60.8,"",42.6,"",0.19,"G",NA,"010000"
"849",26220,99999,2009,"0620",48.9,24,47.1,24,NA,0,NA,0,6.6,24,2.7,24,5.8,NA,56.8,"",41.4,"*",0.29,"G",NA,"110000"
"850",26220,99999,2009,"0621",52.1,24,45.8,24,NA,0,NA,0,9.8,24,2.7,24,7.8,NA,66.2,"",36.5,"",0.79,"G",NA,"110000"
"851",26220,99999,2009,"0622",58.2,24,46.1,24,NA,0,NA,0,18.3,24,2.1,24,3.9,NA,73,"",35.8,"",0.41,"G",NA,"100000"
"852",26220,99999,2009,"0623",60.9,24,47.6,24,NA,0,NA,0,21.2,24,2.8,24,5.8,NA,75.7,"",40.3,"",0,"G",NA,"000000"
"853",26220,99999,2009,"0624",63.3,24,44.5,24,NA,0,NA,0,20.4,24,5.7,24,11.7,NA,76.6,"",40.6,"",0,"G",NA,"000000"
"854",26220,99999,2009,"0625",65.2,23,49.3,23,NA,0,NA,0,25,23,7.9,23,13.6,NA,76.5,"",52,"",0,"G",NA,"000000"
"855",26220,99999,2009,"0626",64.7,24,50.3,24,NA,0,NA,0,23.4,24,9,24,15.5,NA,74.5,"",55,"",0,"G",NA,"000000"
"856",26220,99999,2009,"0627",65.2,20,49.5,20,NA,0,NA,0,23.3,20,7.3,20,11.7,NA,78.4,"",53.8,"",0,"G",NA,"000000"
"857",26220,99999,2009,"0628",67.7,22,49.7,22,NA,0,NA,0,21.3,22,4.3,22,9.7,NA,80.4,"",43,"",0,"G",NA,"000000"
"858",26220,99999,2009,"0629",67.4,24,51.6,24,NA,0,NA,0,21,24,4.9,24,11.7,NA,81.1,"",46.4,"",0,"G",NA,"000000"
"859",26220,99999,2009,"0630",64.5,24,59.5,24,NA,0,NA,0,11,23,1.9,24,5.8,NA,81.9,"",47.5,"",0,"G",NA,"110000"
"860",26220,99999,2009,"0701",69.2,24,63.3,24,NA,0,NA,0,9.6,24,1.7,24,5.8,NA,82.4,"",58.3,"*",1.07,"G",NA,"110000"
"861",26220,99999,2009,"0702",69,24,62.4,24,NA,0,NA,0,10.3,24,1.8,24,3.9,NA,83.8,"",53.6,"",0,"G",NA,"100000"
"862",26220,99999,2009,"0703",69.4,24,61.8,24,NA,0,NA,0,12.6,24,2,24,5.8,NA,83.8,"",57.9,"",0,"G",NA,"010000"
"863",26220,99999,2009,"0704",68.4,24,61.5,24,NA,0,NA,0,11.7,24,2.9,24,5.8,NA,82,"",53.2,"",0,"G",NA,"110000"
"864",26220,99999,2009,"0705",62.2,24,59.5,24,NA,0,NA,0,8.5,24,4.8,24,7.8,NA,70.9,"",57.4,"*",0.07,"G",NA,"010000"
"865",26220,99999,2009,"0706",64.4,24,59.4,24,NA,0,NA,0,8.9,24,4.5,24,7.8,NA,74.5,"",57.2,"",0.38,"G",NA,"110000"
"866",26220,99999,2009,"0707",62.3,24,56,24,NA,0,NA,0,12.4,24,3.6,24,7.8,NA,72.3,"",52.2,"*",0.06,"G",NA,"110000"
"867",26220,99999,2009,"0708",59.9,24,52.7,24,NA,0,NA,0,16.9,24,2.8,24,5.8,NA,71.1,"",45.7,"",0.01,"G",NA,"110000"
"868",26220,99999,2007,"0101",42.2,24,40.6,24,NA,0,NA,0,5.9,17,12.2,24,19.4,NA,44.4,"",39,"*",0.5,"G",NA,"010000"
"869",26220,99999,2007,"0102",40.1,23,37.5,23,NA,0,NA,0,11.8,23,7.1,23,11.7,NA,42.4,"",37.4,"*",0.34,"G",NA,"010000"
"870",26220,99999,2007,"0103",36.9,23,35.9,23,NA,0,NA,0,11.4,23,4.5,23,9.7,NA,40.8,"*",28.4,"",0,"G",NA,"010000"
"871",26220,99999,2007,"0104",43.8,24,43.2,24,NA,0,NA,0,4.9,24,8.7,24,11.7,NA,45.1,"",38.8,"",0.09,"G",NA,"010000"
"872",26220,99999,2007,"0105",41,24,39.9,24,NA,0,NA,0,15.5,24,3.5,24,7.8,NA,43.9,"",36,"",0.26,"G",NA,"010000"
"873",26220,99999,2007,"0106",41.7,21,40.6,21,NA,0,NA,0,6,21,4.6,21,7.8,NA,44.4,"*",38.8,"*",0,"G",NA,"010000"
"874",26220,99999,2007,"0107",40.7,24,40.2,24,NA,0,NA,0,3.9,24,5,24,9.7,NA,44.8,"*",35.4,"",0.11,"G",NA,"011000"
"875",26220,99999,2007,"0108",42.9,20,41.6,20,NA,0,NA,0,6.7,20,8,20,11.7,NA,45,"",40.8,"",0.2,"G",NA,"010000"
"876",26220,99999,2007,"0109",45.6,24,43.7,24,NA,0,NA,0,4.8,24,11.3,24,15.5,NA,49.5,"",39.9,"",0.2,"G",NA,"010000"
"877",26220,99999,2009,"0110",35.5,24,35,24,NA,0,NA,0,3.4,24,4.4,24,7.8,NA,39,"",33.1,"*",0,"G",NA,"000000"
"878",26220,99999,2009,"0111",32.1,24,28.1,24,NA,0,NA,0,6,24,8.2,24,11.7,NA,38.3,"*",28.8,"",0,"G",NA,"010000"
"879",26220,99999,2009,"0112",38.4,24,30.7,24,NA,0,NA,0,13.6,24,10.2,24,13.6,NA,41.5,"",31.6,"",0,"G",NA,"010000"
"880",26220,99999,2009,"0113",36.9,24,36.9,24,NA,0,NA,0,2.6,24,6.1,24,7.8,NA,38.7,"",33.8,"",0.16,"G",NA,"011000"
"881",26220,99999,2009,"0114",36,24,36,24,NA,0,NA,0,1,24,2.2,24,3.9,NA,38.7,"",32.2,"*",0.07,"G",NA,"011000"
"882",26220,99999,2009,"0115",27.6,24,27,24,NA,0,NA,0,17.4,24,2.7,24,5.8,NA,34.9,"",21.2,"",0,"G",NA,"000000"
"883",26220,99999,2009,"0116",19.9,24,17.8,24,NA,0,NA,0,25.4,24,2.5,24,5.8,NA,25.5,"",10.9,"",0,"G",NA,"000000"
"884",26220,99999,2009,"0117",27.4,24,23.3,24,NA,0,NA,0,29.9,24,6.9,24,9.7,NA,28.8,"",22.3,"",0,"G",NA,"000000"
"885",26220,99999,2009,"0118",30.9,24,30.2,24,NA,0,NA,0,3.3,24,9,24,11.7,NA,34,"*",27.5,"",0.01,"G",NA,"111000"
"886",26220,99999,2009,"0119",33.4,24,33.1,24,NA,0,NA,0,4.8,24,6.3,24,9.7,NA,35.1,"",32.4,"",0.09,"G",NA,"011000"
"887",26220,99999,2009,"0120",34.5,23,33.8,23,NA,0,NA,0,6.5,23,6.1,23,11.7,NA,38.8,"",32,"",0.11,"G",NA,"011000"
"888",26220,99999,2009,"0121",32.2,23,31.7,23,NA,0,NA,0,3.1,23,3.2,23,5.8,NA,35.2,"",30.7,"",0.05,"G",NA,"000000"
"889",26220,99999,2009,"0122",31.3,23,30.7,23,NA,0,NA,0,7.4,23,3.6,23,7.8,NA,32.2,"",30,"",0,"G",NA,"011000"
"890",26220,99999,2009,"0123",33.4,24,31.7,24,NA,0,NA,0,6.1,24,11.1,24,13.6,NA,35.1,"*",30.6,"",0,"G",NA,"011000"
